MISSION ELAPSED TIME (mins),Antenna,Budget
6666.25142,ds34,718.46593
6667.25142,ds34,718.46593
6668.25142,ds34,718.46593
6669.25142,ds34,718.46593
6670.25142,ds34,718.46593
6671.25142,ds34,718.46593
6672.25142,ds34,718.46593
6673.25142,ds34,718.46593
6674.25142,ds34,718.46593
6675.25142,ds34,718.46593
6676.25142,ds34,718.46593
6677.25142,ds34,718.46593
6678.25142,ds34,718.46593
6679.25142,ds34,718.46593
6680.25142,ds34,718.46593
6681.25142,ds34,718.46593
6682.25142,ds34,718.46593
6683.25142,ds34,718.46593
6684.25142,ds34,718.46593
6685.25142,ds34,718.46593
6686.25142,ds34,718.46593
6687.25142,ds34,718.46593
6688.25142,ds34,718.46593
6689.25142,ds34,718.46593
6690.25142,ds34,718.46593
6691.25142,ds34,718.46593
6692.25142,ds34,718.46593
6693.25142,ds34,718.46593
6694.25142,ds34,718.46593
6695.25142,ds34,718.46593
6696.25142,ds34,718.46593
6697.25142,ds34,718.46593
6698.25142,ds34,718.46593
6699.25142,ds34,718.46593
6700.25142,ds34,718.46593
6701.25142,ds34,718.46593
6702.25142,ds34,718.46593
6703.25142,ds34,718.46593
6704.25142,ds34,718.46593
6705.25142,ds34,718.46593
6706.25142,ds34,718.46593
6707.25142,ds34,718.46593
6708.25142,ds34,718.46593
6709.25142,ds34,718.46593
6710.25142,ds34,718.46593
6711.25142,ds34,718.46593
6712.25142,ds34,718.46593
6713.25142,ds34,718.46593
6714.25142,ds34,718.46593
6715.25142,ds34,718.46593
6716.25142,ds34,718.46593
6717.25142,ds34,718.46593
6718.25142,ds34,718.46593
6719.25142,ds34,718.46593
6720.25142,ds34,718.46593
6721.25142,ds34,718.46593
6722.25142,ds34,718.46593
6723.25142,ds34,718.46593
6724.25142,ds34,718.46593
6725.25142,ds34,718.46593
6726.25142,ds34,718.46593
6727.25142,ds34,718.46593
6728.25142,ds34,718.46593
6729.25142,ds34,718.46593
6730.25142,ds34,718.46593
6731.25142,ds34,718.46593
6732.25142,ds34,718.46593
6733.25142,ds34,718.46593
6734.25142,ds34,718.46593
6735.25142,ds34,718.46593
6736.25142,ds34,718.46593
6737.25142,ds34,718.46593
6738.25142,ds34,718.46593
6739.25142,ds34,718.46593
6740.25142,ds34,718.46593
6741.25142,ds34,718.46593
6742.25142,ds34,718.46593
6743.25142,ds34,718.46593
6744.25142,ds34,718.46593
6745.25142,ds34,718.46593
6746.25142,ds34,718.46593
6747.25142,ds34,718.46593
6748.25142,ds34,718.46593
6749.25142,ds34,718.46593
6750.25142,ds34,718.46593
6751.25142,ds34,718.46593
6752.25142,ds34,718.46593
6753.25142,ds34,718.46593
6754.25142,ds34,718.46593
6755.25142,ds34,718.46593
6756.25142,ds34,718.46593
6757.25142,ds34,718.46593
6758.25142,ds34,718.46593
6759.25142,ds34,718.46593
6760.25142,ds34,718.46593
6761.25142,ds34,718.46593
6762.25142,ds34,718.46593
6763.25142,ds34,718.46593
6764.25142,ds34,718.46593
6765.25142,ds34,718.46593
6766.25142,ds34,718.46593
6767.25142,ds34,718.46593
6768.25142,ds34,718.46593
6769.25142,ds34,718.46593
6770.25142,ds34,718.46593
6771.25142,ds34,718.46593
6772.25142,ds34,718.46593
6773.25142,ds34,718.46593
6774.25142,ds34,718.46593
6775.25142,ds34,718.46593
6776.25142,ds34,718.46593
6777.25142,ds34,718.46593
6778.25142,ds34,718.46593
6779.25142,ds34,718.46593
6780.25142,ds34,718.46593
6781.25142,ds34,718.46593
6782.25142,ds34,718.46593
6783.25142,ds34,718.46593
6784.25142,ds34,718.46593
6785.25142,ds34,718.46593
6786.25142,ds34,718.46593
6787.25142,ds34,718.46593
6788.25142,ds34,718.46593
6789.25142,ds34,718.46593
6790.25142,ds34,718.46593
6791.25142,ds34,718.46593
6792.25142,ds34,718.46593
6793.25142,ds34,718.46593
6794.25142,ds34,718.46593
6795.25142,ds34,718.46593
6796.25142,ds34,718.46593
6797.25142,ds34,718.46593
6798.25142,ds34,718.46593
6799.25142,ds34,718.46593
6800.25142,ds34,718.46593
6801.25142,ds34,718.46593
6802.25142,ds34,718.46593
6803.25142,ds34,718.46593
6804.25142,ds34,718.46593
6805.25142,ds34,718.46593
6806.25142,ds34,718.46593
6807.25142,ds34,718.46593
6808.25142,ds34,718.46593
6809.25142,ds34,718.46593
6810.25142,ds34,718.46593
6811.25142,ds34,718.46593
6812.25142,ds34,718.46593
6813.25142,ds34,718.46593
6814.25142,ds34,718.46593
6815.25142,ds34,718.46593
6816.25142,ds34,718.46593
6817.25142,ds34,718.46593
6818.25142,ds34,718.46593
6819.25142,ds34,718.46593
6820.25142,ds34,718.46593
6821.25142,ds34,718.46593
6822.25142,ds34,718.46593
6823.25142,ds34,718.46593
6824.25142,ds34,718.46593
6825.25142,ds34,718.46593
6826.25142,ds34,718.46593
6827.25142,ds34,718.46593
6828.25142,ds34,718.46593
6829.25142,ds34,718.46593
6830.25142,ds34,718.46593
6831.25142,ds34,718.46593
6832.25142,ds34,718.46593
6833.25142,ds34,718.46593
6834.25142,ds34,718.46593
6835.25142,ds34,718.46593
6836.25142,ds34,718.46593
6837.25142,ds34,718.46593
6838.25142,ds34,718.46593
6839.25142,ds34,718.46593
6840.25142,ds34,718.46593
6841.25142,ds34,718.46593
6842.25142,ds34,718.46593
6843.25142,ds34,718.46593
6844.25142,ds34,718.46593
6845.25142,ds34,718.46593
6846.25142,ds34,718.46593
6847.25142,ds34,718.46593
6848.25142,ds34,718.46593
6849.25142,ds34,718.46593
6850.25142,ds34,718.46593
6851.25142,ds34,718.46593
6852.25142,ds34,718.46593
6853.25142,ds34,718.46593
6854.25142,ds34,718.46593
6855.25142,ds34,718.46593
6856.25142,ds34,718.46593
6857.25142,ds34,718.46593
6858.25142,ds34,718.46593
6859.25142,ds34,718.46593
6860.25142,ds34,718.46593
6861.25142,ds34,718.46593
6862.25142,ds34,718.46593
6863.25142,ds34,718.46593
6864.25142,ds34,718.46593
6865.25142,ds34,718.46593
6866.25142,ds34,718.46593
6867.25142,ds34,718.46593
6868.25142,ds34,718.46593
6869.25142,ds34,718.46593
6870.25142,ds34,718.46593
6871.25142,ds34,718.46593
6872.25142,ds34,718.46593
6873.25142,ds34,718.46593
6874.25142,ds34,718.46593
6875.25142,ds34,718.46593
6876.25142,ds34,718.46593
6877.25142,ds34,718.46593
6878.25142,ds34,718.46593
6879.25142,ds34,718.46593
6880.25142,ds34,718.46593
6881.25142,ds34,718.46593
6882.25142,ds34,718.46593
6883.25142,ds34,718.46593
6884.25142,ds34,718.46593
6885.25142,ds34,718.46593
6886.25142,ds34,718.46593
6887.25142,ds34,718.46593
6888.25142,ds34,718.46593
6889.25142,ds34,718.46593
6890.25142,ds34,718.46593
6891.25142,ds34,718.46593
6892.25142,ds34,718.46593
6893.25142,ds34,718.46593
6894.25142,ds34,718.46593
6895.25142,ds34,718.46593
6896.25142,ds34,718.46593
6897.25142,ds34,718.46593
6898.25142,ds34,718.46593
6899.25142,ds34,718.46593
6900.25142,ds34,718.46593
6901.25142,ds34,718.46593
6902.25142,ds34,718.46593
6903.25142,ds34,718.46593
6904.25142,ds34,718.46593
6905.25142,ds34,718.46593
6906.25142,ds34,718.46593
6907.25142,ds34,718.46593
6908.25142,ds34,718.46593
6909.25142,ds34,718.46593
6910.25142,ds34,718.46593
6911.25142,ds34,718.46593
6912.25142,ds34,718.46593
6913.25142,ds34,718.46593
6914.25142,ds34,718.46593
6915.25142,ds34,718.46593
6916.25142,ds34,718.46593
6917.25142,ds34,718.46593
6918.25142,ds34,718.46593
6919.25142,ds34,718.46593
6920.25142,ds34,718.46593
6921.25142,ds34,718.46593
6922.25142,ds34,718.46593
6923.25142,ds34,718.46593
6924.25142,ds34,718.46593
6925.25142,ds34,718.46593
6926.25142,ds34,718.46593
6927.25142,ds34,718.46593
6928.25142,ds34,718.46593
6929.25142,ds34,718.46593
6930.25142,ds34,718.46593
6931.25142,ds34,718.46593
6932.25142,ds34,718.46593
6933.25142,ds34,718.46593
6934.25142,ds34,718.46593
6935.25142,ds34,718.46593
6936.25142,ds34,718.46593
6937.25142,ds34,718.46593
6938.25142,ds34,718.46593
6939.25142,ds34,718.46593
6940.25142,ds34,718.46593
6941.25142,ds34,718.46593
6942.25142,ds34,718.46593
6943.25142,ds34,718.46593
6944.25142,ds34,718.46593
6945.25142,ds34,718.46593
6946.25142,ds34,718.46593
6947.25142,ds34,718.46593
6948.25142,ds34,718.46593
6949.25142,ds34,718.46593
6950.25142,ds34,718.46593
6951.25142,ds34,718.46593
6952.25142,ds34,718.46593
6953.25142,ds34,718.46593
6954.25142,ds34,718.46593
6955.25142,ds34,718.46593
6956.25142,ds34,718.46593
6957.25142,ds34,718.46593
6958.25142,ds34,718.46593
6959.25142,ds34,718.46593
6960.25142,ds34,718.46593
6961.25142,ds34,718.46593
6962.25142,ds34,718.46593
6963.25142,ds34,718.46593
6964.25142,ds34,718.46593
6965.25142,ds34,718.46593
6966.25142,ds34,718.46593
6967.25142,ds34,718.46593
6968.25142,ds34,718.46593
6969.25142,ds34,718.46593
6970.25142,ds34,718.46593
6971.25142,ds34,718.46593
6972.25142,ds34,718.46593
6973.25142,ds34,718.46593
6974.25142,ds34,718.46593
6975.25142,ds34,718.46593
6976.25142,ds34,718.46593
6977.25142,ds34,718.46593
6978.25142,ds34,718.46593
6979.25142,ds34,718.46593
6980.25142,ds34,718.46593
6981.25142,ds34,718.46593
6982.25142,ds34,718.46593
6983.25142,ds34,718.46593
6984.25142,ds34,718.46593
6985.25142,ds34,718.46593
6986.25142,ds34,718.46593
6987.25142,ds34,718.46593
6988.25142,ds34,718.46593
6989.25142,ds34,718.46593
6990.25142,ds34,718.46593
6991.25142,ds34,718.46593
6992.25142,ds34,718.46593
6993.25142,ds34,718.46593
6994.25142,ds34,718.46593
6995.25142,ds34,718.46593
6996.25142,ds34,718.46593
6997.25142,ds34,718.46593
6998.25142,ds34,718.46593
6999.25142,ds34,718.46593
7000.25142,ds34,718.46593
7001.25142,ds34,718.46593
7002.25142,ds34,718.46593
7003.25142,ds34,718.46593
7004.25142,ds34,718.46593
7005.25142,ds34,718.46593
7006.25142,ds34,718.46593
7007.25142,ds34,718.46593
7008.25142,ds34,718.46593
7009.25142,ds34,718.46593
7010.25142,ds34,718.46593
7011.25142,ds34,718.46593
7012.25142,ds34,718.46593
7013.25142,ds34,718.46593
7014.25142,ds34,718.46593
7015.25142,ds34,718.46593
7016.25142,ds34,718.46593
7017.25142,ds34,718.46593
7018.25142,ds34,718.46593
7019.25142,ds34,718.46593
7020.25142,ds34,718.46593
7021.25142,ds34,718.46593
7022.25142,ds34,718.46593
7023.25142,ds34,718.46593
7024.25142,ds34,718.46593
7025.25142,ds34,718.46593
7026.25142,ds34,718.46593
7027.25142,ds34,718.46593
7028.25142,ds34,718.46593
7029.25142,ds34,718.46593
7030.25142,ds34,718.46593
7031.25142,ds34,718.46593
7032.25142,ds34,718.46593
7033.25142,ds34,718.46593
7034.25142,ds34,718.46593
7035.25142,ds34,718.46593
7036.25142,ds34,718.46593
7037.25142,ds34,718.46593
7038.25142,ds34,718.46593
7039.25142,ds34,718.46593
7040.25142,ds34,718.46593
7041.25142,ds34,718.46593
7042.25142,ds34,718.46593
7043.25142,ds34,718.46593
7044.25142,ds34,718.46593
7045.25142,ds34,718.46593
7046.25142,ds34,718.46593
7047.25142,ds34,718.46593
7048.25142,ds34,718.46593
7049.25142,ds34,718.46593
7050.25142,ds34,718.46593
7051.25142,ds34,718.46593
7052.25142,ds34,718.46593
7053.25142,ds34,718.46593
7054.25142,ds34,718.46593
7055.25142,ds34,718.46593
7056.25142,none,0
7057.25142,none,0
7058.25142,none,0
7059.25142,none,0
7060.25142,none,0
7061.25142,none,0
7062.25142,none,0
7063.25142,none,0
7064.25142,none,0
7065.25142,none,0
7066.25142,none,0
7067.25142,none,0
7068.25142,none,0
7069.25142,none,0
7070.25142,none,0
7071.25142,none,0
7072.25142,none,0
7073.25142,none,0
7074.25142,none,0
7075.25142,none,0
7076.25142,none,0
7077.25142,none,0
7078.25142,none,0
7079.25142,none,0
7080.25142,none,0
7081.25142,none,0
7082.25142,none,0
7083.25142,none,0
7084.25142,none,0
7085.25142,none,0
7086.25142,none,0
7087.25142,none,0
7088.25142,none,0
7089.25142,none,0
7090.25142,none,0
7091.25142,none,0
7092.25142,none,0
7093.25142,none,0
7094.25142,ds34,711.86032
7095.25142,ds34,711.86032
7096.25142,ds34,711.86032
7097.25142,ds34,711.86032
7098.25142,ds34,711.86032
7099.25142,ds34,711.86032
7100.25142,ds34,711.86032
7101.25142,ds34,711.86032
7102.25142,ds34,711.86032
7103.25142,ds34,711.86032
7104.25142,ds34,711.86032
7105.25142,ds34,711.86032
7106.25142,ds34,711.86032
7107.25142,ds34,711.86032
7108.25142,ds34,711.86032
7109.25142,ds34,711.86032
7110.25142,ds34,711.86032
7111.25142,ds34,711.86032
7112.25142,ds34,711.86032
7113.25142,ds34,711.86032
7114.25142,ds34,711.86032
7115.25142,ds34,711.86032
7116.25142,ds34,711.86032
7117.25142,ds34,711.86032
7118.25142,ds34,711.86032
7119.25142,ds34,711.86032
7120.25142,ds34,711.86032
7121.25142,ds34,711.86032
7122.25142,ds34,711.86032
7123.25142,ds34,711.86032
7124.25142,ds34,711.86032
7125.25142,ds34,711.86032
7126.25142,ds34,711.86032
7127.25142,ds34,711.86032
7128.25142,ds34,711.86032
7129.25142,ds34,711.86032
7130.25142,ds34,711.86032
7131.25142,ds34,711.86032
7132.25142,ds34,711.86032
7133.25142,ds34,711.86032
7134.25142,ds34,711.86032
7135.25142,ds34,711.86032
7136.25142,ds34,711.86032
7137.25142,ds34,711.86032
7138.25142,ds34,711.86032
7139.25142,ds34,711.86032
7140.25142,ds34,711.86032
7141.25142,ds34,711.86032
7142.25142,ds34,711.86032
7143.25142,ds34,711.86032
7144.25142,ds34,711.86032
7145.25142,ds34,711.86032
7146.25142,ds34,711.86032
7147.25142,ds34,711.86032
7148.25142,ds34,711.86032
7149.25142,ds34,711.86032
7150.25142,ds34,711.86032
7151.25142,ds34,711.86032
7152.25142,ds34,711.86032
7153.25142,ds34,711.86032
7154.25142,ds34,711.86032
7155.25142,ds34,711.86032
7156.25142,ds34,711.86032
7157.25142,ds34,711.86032
7158.25142,ds34,711.86032
7159.25142,ds34,711.86032
7160.25142,ds34,711.86032
7161.25142,ds34,711.86032
7162.25142,ds34,711.86032
7163.25142,ds34,711.86032
7164.25142,ds34,711.86032
7165.25142,ds34,711.86032
7166.25142,ds34,711.86032
7167.25142,ds34,711.86032
7168.25142,ds34,711.86032
7169.25142,ds34,711.86032
7170.25142,ds34,711.86032
7171.25142,ds34,711.86032
7172.25142,ds34,711.86032
7173.25142,ds34,711.86032
7174.25142,ds34,711.86032
7175.25142,ds34,711.86032
7176.25142,ds34,711.86032
7177.25142,ds34,711.86032
7178.25142,ds34,711.86032
7179.25142,ds34,711.86032
7180.25142,ds54,710.70807
7181.25142,ds54,710.70807
7182.25142,ds54,710.70807
7183.25142,ds54,710.70807
7184.25142,ds54,710.70807
7185.25142,ds54,710.70807
7186.25142,ds54,710.70807
7187.25142,ds54,710.70807
7188.25142,ds54,710.70807
7189.25142,ds54,710.70807
7190.25142,ds54,710.70807
7191.25142,ds54,710.70807
7192.25142,ds54,710.70807
7193.25142,ds54,710.70807
7194.25142,ds54,710.70807
7195.25142,ds54,710.70807
7196.25142,ds54,710.70807
7197.25142,ds54,710.70807
7198.25142,ds54,710.70807
7199.25142,ds54,710.70807
7200.25142,ds54,710.70807
7201.25142,ds54,710.70807
7202.25142,ds54,710.70807
7203.25142,ds54,710.70807
7204.25142,ds54,710.70807
7205.25142,ds54,710.70807
7206.25142,ds54,710.70807
7207.25142,ds54,710.70807
7208.25142,ds54,710.70807
7209.25142,ds54,710.70807
7210.25142,ds54,710.70807
7211.25142,ds54,710.70807
7212.25142,ds54,710.70807
7213.25142,ds54,710.70807
7214.25142,ds54,710.70807
7215.25142,ds54,710.70807
7216.25142,ds54,710.70807
7217.25142,ds54,710.70807
7218.25142,ds54,710.70807
7219.25142,ds54,710.70807
7220.25142,ds54,710.70807
7221.25142,ds54,710.70807
7222.25142,ds54,710.70807
7223.25142,ds54,710.70807
7224.25142,ds54,710.70807
7225.25142,ds54,710.70807
7226.25142,ds54,710.70807
7227.25142,ds54,710.70807
7228.25142,ds54,710.70807
7229.25142,ds54,710.70807
7230.25142,ds54,710.70807
7231.25142,ds54,710.70807
7232.25142,ds54,710.70807
7233.25142,ds54,710.70807
7234.25142,ds54,710.70807
7235.25142,ds54,710.70807
7236.25142,ds54,710.70807
7237.25142,ds54,710.70807
7238.25142,ds54,710.70807
7239.25142,ds54,710.70807
7240.25142,ds54,710.70807
7241.25142,ds54,710.70807
7242.25142,ds54,710.70807
7243.25142,ds54,710.70807
7244.25142,ds54,710.70807
7245.25142,ds54,710.70807
7246.25142,ds54,710.70807
7247.25142,ds54,710.70807
7248.25142,ds54,710.70807
7249.25142,ds54,710.70807
7250.25142,ds54,710.70807
7251.25142,ds54,710.70807
7252.25142,ds54,710.70807
7253.25142,ds54,710.70807
7254.25142,ds54,710.70807
7255.25142,ds54,710.70807
7256.25142,ds54,710.70807
7257.25142,ds54,710.70807
7258.25142,ds54,710.70807
7259.25142,ds54,710.70807
7260.25142,ds54,710.70807
7261.25142,ds54,710.70807
7262.25142,ds54,710.70807
7263.25142,ds54,710.70807
7264.25142,ds54,710.70807
7265.25142,ds54,710.70807
7266.25142,ds54,710.70807
7267.25142,ds54,710.70807
7268.25142,ds54,710.70807
7269.25142,ds54,710.70807
7270.25142,ds54,710.70807
7271.25142,ds54,710.70807
7272.25142,ds54,710.70807
7273.25142,ds54,710.70807
7274.25142,ds54,710.70807
7275.25142,ds54,710.70807
7276.25142,ds54,710.70807
7277.25142,ds54,710.70807
7278.25142,ds54,710.70807
7279.25142,ds54,710.70807
7280.25142,ds54,710.70807
7281.25142,ds54,710.70807
7282.25142,ds54,710.70807
7283.25142,ds54,710.70807
7284.25142,ds54,710.70807
7285.25142,ds54,710.70807
7286.25142,ds54,710.70807
7287.25142,ds54,710.70807
7288.25142,ds54,710.70807
7289.25142,ds54,710.70807
7290.25142,ds54,710.70807
7291.25142,ds54,710.70807
7292.25142,ds54,710.70807
7293.25142,ds54,710.70807
7294.25142,ds54,710.70807
7295.25142,ds54,710.70807
7296.25142,ds54,710.70807
7297.25142,ds54,710.70807
7298.25142,ds54,710.70807
7299.25142,ds54,710.70807
7300.25142,ds54,710.70807
7301.25142,ds54,710.70807
7302.25142,ds54,710.70807
7303.25142,ds54,710.70807
7304.25142,ds54,710.70807
7305.25142,ds54,710.70807
7306.25142,ds54,710.70807
7307.25142,ds54,710.70807
7308.25142,ds54,710.70807
7309.25142,ds54,710.70807
7310.25142,ds54,710.70807
7311.25142,ds54,710.70807
7312.25142,ds54,710.70807
7313.25142,ds54,710.70807
7314.25142,ds54,710.70807
7315.25142,ds54,710.70807
7316.25142,ds54,710.70807
7317.25142,ds54,710.70807
7318.25142,ds54,710.70807
7319.25142,ds54,710.70807
7320.25142,ds54,710.70807
7321.25142,ds54,710.70807
7322.25142,ds54,710.70807
7323.25142,ds54,710.70807
7324.25142,ds54,710.70807
7325.25142,ds54,710.70807
7326.25142,ds54,710.70807
7327.25142,ds54,710.70807
7328.25142,ds54,710.70807
7329.25142,ds54,710.70807
7330.25142,ds54,710.70807
7331.25142,ds54,710.70807
7332.25142,ds54,710.70807
7333.25142,ds54,710.70807
7334.25142,ds54,710.70807
7335.25142,ds54,710.70807
7336.25142,ds54,710.70807
7337.25142,ds54,710.70807
7338.25142,ds54,710.70807
7339.25142,ds54,710.70807
7340.25142,ds54,710.70807
7341.25142,ds54,710.70807
7342.25142,ds54,710.70807
7343.25142,ds54,710.70807
7344.25142,ds54,710.70807
7345.25142,ds54,710.70807
7346.25142,ds54,710.70807
7347.25142,ds54,710.70807
7348.25142,ds54,710.70807
7349.25142,ds54,710.70807
7350.25142,ds54,710.70807
7351.25142,ds54,710.70807
7352.25142,ds54,710.70807
7353.25142,ds54,710.70807
7354.25142,ds54,710.70807
7355.25142,ds54,710.70807
7356.25142,ds54,710.70807
7357.25142,ds54,710.70807
7358.25142,ds54,710.70807
7359.25142,ds54,710.70807
7360.25142,ds54,710.70807
7361.25142,ds54,710.70807
7362.25142,ds54,710.70807
7363.25142,ds54,710.70807
7364.25142,ds54,710.70807
7365.25142,ds54,710.70807
7366.25142,ds54,710.70807
7367.25142,ds54,710.70807
7368.25142,ds54,710.70807
7369.25142,ds54,710.70807
7370.25142,ds54,710.70807
7371.25142,ds54,710.70807
7372.25142,ds54,710.70807
7373.25142,ds54,710.70807
7374.25142,ds54,710.70807
7375.25142,ds54,710.70807
7376.25142,ds54,710.70807
7377.25142,ds54,710.70807
7378.25142,ds54,710.70807
7379.25142,ds54,710.70807
7380.25142,ds54,710.70807
7381.25142,ds54,710.70807
7382.25142,ds54,710.70807
7383.25142,ds54,710.70807
7384.25142,ds54,710.70807
7385.25142,ds54,710.70807
7386.25142,ds54,710.70807
7387.25142,ds54,710.70807
7388.25142,ds54,710.70807
7389.25142,ds54,710.70807
7390.25142,ds54,710.70807
7391.25142,ds54,710.70807
7392.25142,ds54,710.70807
7393.25142,ds54,710.70807
7394.25142,ds54,710.70807
7395.25142,ds54,710.70807
7396.25142,ds54,710.70807
7397.25142,ds54,710.70807
7398.25142,ds54,710.70807
7399.25142,ds54,710.70807
7400.25142,ds54,710.70807
7401.25142,ds54,710.70807
7402.25142,ds54,710.70807
7403.25142,ds54,710.70807
7404.25142,ds54,710.70807
7405.25142,ds54,710.70807
7406.25142,ds54,710.70807
7407.25142,ds54,710.70807
7408.25142,ds54,710.70807
7409.25142,ds54,710.70807
7410.25142,ds54,710.70807
7411.25142,ds54,710.70807
7412.25142,ds54,710.70807
7413.25142,ds54,710.70807
7414.25142,ds54,710.70807
7415.25142,ds54,710.70807
7416.25142,ds54,710.70807
7417.25142,ds54,710.70807
7418.25142,ds54,710.70807
7419.25142,ds54,710.70807
7420.25142,ds54,710.70807
7421.25142,ds54,710.70807
7422.25142,ds54,710.70807
7423.25142,ds54,710.70807
7424.25142,ds54,710.70807
7425.25142,ds54,710.70807
7426.25142,ds54,710.70807
7427.25142,ds54,710.70807
7428.25142,ds54,710.70807
7429.25142,ds54,710.70807
7430.25142,ds54,710.70807
7431.25142,ds54,710.70807
7432.25142,ds54,710.70807
7433.25142,ds54,710.70807
7434.25142,ds54,710.70807
7435.25142,ds54,710.70807
7436.25142,ds54,710.70807
7437.25142,ds54,710.70807
7438.25142,ds54,710.70807
7439.25142,ds54,710.70807
7440.25142,ds54,710.70807
7441.25142,ds54,710.70807
7442.25142,ds54,710.70807
7443.25142,ds54,710.70807
7444.25142,ds54,710.70807
7445.25142,ds54,710.70807
7446.25142,ds54,710.70807
7447.25142,ds54,710.70807
7448.25142,ds54,710.70807
7449.25142,ds54,710.70807
7450.25142,ds54,710.70807
7451.25142,ds54,710.70807
7452.25142,ds54,710.70807
7453.25142,ds54,710.70807
7454.25142,ds54,710.70807
7455.25142,ds54,710.70807
7456.25142,ds54,710.70807
7457.25142,ds54,710.70807
7458.25142,ds54,710.70807
7459.25142,ds54,710.70807
7460.25142,ds54,710.70807
7461.25142,ds54,710.70807
7462.25142,ds54,710.70807
7463.25142,ds54,710.70807
7464.25142,ds54,710.70807
7465.25142,ds54,710.70807
7466.25142,ds54,710.70807
7467.25142,ds54,710.70807
7468.25142,ds54,710.70807
7469.25142,ds54,710.70807
7470.25142,ds54,710.70807
7471.25142,ds54,710.70807
7472.25142,ds54,710.70807
7473.25142,ds54,710.70807
7474.25142,ds54,710.70807
7475.25142,ds54,710.70807
7476.25142,ds54,710.70807
7477.25142,ds54,710.70807
7478.25142,ds54,710.70807
7479.25142,ds54,710.70807
7480.25142,ds54,710.70807
7481.25142,ds54,710.70807
7482.25142,ds54,710.70807
7483.25142,ds54,710.70807
7484.25142,ds54,710.70807
7485.25142,ds54,710.70807
7486.25142,ds54,710.70807
7487.25142,ds54,710.70807
7488.25142,ds54,710.70807
7489.25142,ds54,710.70807
7490.25142,ds54,710.70807
7491.25142,ds54,710.70807
7492.25142,ds54,710.70807
7493.25142,ds54,710.70807
7494.25142,ds54,710.70807
7495.25142,ds54,710.70807
7496.25142,ds54,710.70807
7497.25142,ds54,710.70807
7498.25142,ds54,710.70807
7499.25142,ds54,710.70807
7500.25142,ds54,710.70807
7501.25142,ds54,710.70807
7502.25142,ds54,710.70807
7503.25142,ds54,710.70807
7504.25142,ds54,710.70807
7505.25142,ds54,710.70807
7506.25142,ds54,710.70807
7507.25142,ds54,710.70807
7508.25142,ds54,710.70807
7509.25142,ds54,710.70807
7510.25142,ds54,710.70807
7511.25142,ds54,710.70807
7512.25142,ds54,710.70807
7513.25142,ds54,710.70807
7514.25142,ds54,710.70807
7515.25142,ds54,710.70807
7516.25142,ds54,710.70807
7517.25142,ds54,710.70807
7518.25142,ds54,710.70807
7519.25142,ds54,710.70807
7520.25142,ds54,710.70807
7521.25142,ds54,710.70807
7522.25142,ds54,710.70807
7523.25142,ds54,710.70807
7524.25142,ds54,710.70807
7525.25142,ds54,710.70807
7526.25142,ds54,710.70807
7527.25142,ds54,710.70807
7528.25142,ds54,710.70807
7529.25142,ds54,710.70807
7530.25142,ds54,710.70807
7531.25142,ds54,710.70807
7532.25142,ds54,710.70807
7533.25142,ds54,710.70807
7534.25142,ds54,710.70807
7535.25142,ds54,710.70807
7536.25142,ds54,710.70807
7537.25142,ds54,710.70807
7538.25142,ds54,710.70807
7539.25142,ds54,710.70807
7540.25142,ds54,710.70807
7541.25142,ds54,710.70807
7542.25142,ds54,710.70807
7543.25142,ds54,710.70807
7544.25142,ds54,710.70807
7545.25142,ds54,710.70807
7546.25142,ds54,710.70807
7547.25142,ds54,710.70807
7548.25142,ds54,710.70807
7549.25142,ds54,710.70807
7550.25142,ds54,710.70807
7551.25142,ds54,710.70807
7552.25142,ds54,710.70807
7553.25142,ds54,710.70807
7554.25142,ds54,710.70807
7555.25142,ds54,710.70807
7556.25142,ds54,710.70807
7557.25142,ds54,710.70807
7558.25142,ds54,710.70807
7559.25142,ds54,710.70807
7560.25142,ds54,710.70807
7561.25142,ds54,710.70807
7562.25142,ds54,710.70807
7563.25142,ds54,710.70807
7564.25142,ds54,710.70807
7565.25142,ds54,710.70807
7566.25142,ds54,710.70807
7567.25142,ds54,710.70807
7568.25142,ds54,710.70807
7569.25142,ds54,710.70807
7570.25142,ds54,710.70807
7571.25142,ds54,710.70807
7572.25142,ds54,710.70807
7573.25142,ds54,710.70807
7574.25142,ds54,710.70807
7575.25142,ds54,710.70807
7576.25142,ds54,710.70807
7577.25142,ds54,710.70807
7578.25142,ds54,710.70807
7579.25142,ds54,710.70807
7580.25142,ds54,710.70807
7581.25142,ds54,710.70807
7582.25142,ds54,710.70807
7583.25142,ds54,710.70807
7584.25142,ds54,710.70807
7585.25142,ds54,710.70807
7586.25142,ds54,710.70807
7587.25142,ds54,710.70807
7588.25142,ds54,710.70807
7589.25142,ds54,710.70807
7590.25142,ds54,710.70807
7591.25142,ds54,710.70807
7592.25142,ds54,710.70807
7593.25142,ds54,710.70807
7594.25142,ds54,710.70807
7595.25142,ds54,710.70807
7596.25142,ds54,710.70807
7597.25142,ds54,710.70807
7598.25142,ds54,710.70807
7599.25142,ds54,710.70807
7600.25142,ds54,710.70807
7601.25142,ds54,710.70807
7602.25142,ds54,710.70807
7603.25142,ds54,710.70807
7604.25142,ds54,710.70807
7605.25142,ds54,710.70807
7606.25142,ds54,710.70807
7607.25142,ds54,710.70807
7608.25142,ds54,710.70807
7609.25142,ds54,710.70807
